426.3594,,,,,,,,,,,,,,
426.4086,,,,,,,,,,,,,,
426.3576,,,,,,,,,,,,,,
426.2849,,,,,,,,,,,,,,
426.3581,,,,,,,,,,,,,,
426.3692,,,,,,,,,,,,,,
426.3655,,,,,,,,,,,,,,
426.3715,,,,,,,,,,,,,,
426.3136,,,,,,,,,,,,,,
426.3712,,,,,,,,,,,,,,
426.3786,,,,,,,,,,,,,,
426.392,,,,,,,,,,,,,,
426.468,,,,,,,,,,,,,,
426.3917,,,,,,,,,,,,,,
426.3983,,,,,,,,,,,,,,
426.374,,,,,,,,,,,,,,
426.4143,,,,,,,,,,,,,,
426.3441,,,,,,,,,,,,,,
426.2803,,,,,,,,,,,,,,
426.3433,,,,,,,,,,,,,,
426.3291,,,,,,,,,,,,,,
426.3673,,,,,,,,,,,,,,
426.3648,,,,,,,,,,,,,,
426.3669,,,,,,,,,,,,,,
426.4229,,,,,,,,,,,,,,
426.388,,,,,,,,,,,,,,
426.2912,,,,,,,,,,,,,,
426.441,,,,,,,,,,,,,,
426.3903,,,,,,,,,,,,,,
426.3266,,,,,,,,,,,,,,
426.4064,,,,,,,,,,,,,,
426.3902,,,,,,,,,,,,,,
426.3596,,,,,,,,,,,,,,
426.3457,,,,,,,,,,,,,,
426.3589,,,,,,,,,,,,,,
426.3563,,,,,,,,,,,,,,
426.3802,,,,,,,,,,,,,,
426.3409,,,,,,,,,,,,,,
426.3546,,,,,,,,,,,,,,
426.403,,,,,,,,,,,,,,
426.3423,,,,,,,,,,,,,,
426.3779,,,,,,,,,,,,,,
426.3554,,,,,,,,,,,,,,
426.4143,,,,,,,,,,,,,,
426.3625,,,,,,,,,,,,,,
426.417,,,,,,,,,,,,,,
426.3519,,,,,,,,,,,,,,
426.3877,,,,,,,,,,,,,,
426.3692,,,,,,,,,,,,,,
426.3909,,,,,,,,,,,,,,
426.4034,,,,,,,,,,,,,,
426.3365,,,,,,,,,,,,,,
426.3405,,,,,,,,,,,,,,
426.3109,,,,,,,,,,,,,,
426.3504,,,,,,,,,,,,,,
426.3481,,,,,,,,,,,,,,
426.4258,,,,,,,,,,,,,,
426.4361,,,,,,,,,,,,,,
426.3697,,,,,,,,,,,,,,
426.4593,,,,,,,,,,,,,,
426.4042,,,,,,,,,,,,,,
426.3672,,,,,,,,,,,,,,
426.388,,,,,,,,,,,,,,
426.4131,,,,,,,,,,,,,,
426.2869,,,,,,,,,,,,,,
426.3659,,,,,,,,,,,,,,
426.3373,,,,,,,,,,,,,,
426.4208,,,,,,,,,,,,,,
426.3037,,,,,,,,,,,,,,
426.3556,,,,,,,,,,,,,,
426.3054,,,,,,,,,,,,,,
426.3326,,,,,,,,,,,,,,
426.2656,,,,,,,,,,,,,,
426.2491,,,,,,,,,,,,,,
426.4034,,,,,,,,,,,,,,
426.3386,,,,,,,,,,,,,,
426.3431,,,,,,,,,,,,,,
426.3581,,,,,,,,,,,,,,
426.3612,,,,,,,,,,,,,,
426.3588,,,,,,,,,,,,,,
426.3708,,,,,,,,,,,,,,
426.4124,,,,,,,,,,,,,,
426.3531,,,,,,,,,,,,,,
426.2946,,,,,,,,,,,,,,
426.3427,,,,,,,,,,,,,,
426.3401,,,,,,,,,,,,,,
426.3266,,,,,,,,,,,,,,
426.3752,,,,,,,,,,,,,,
426.3643,,,,,,,,,,,,,,
426.3651,,,,,,,,,,,,,,
426.2998,,,,,,,,,,,,,,
426.338,,,,,,,,,,,,,,
426.3504,,,,,,,,,,,,,,
426.3605,,,,,,,,,,,,,,
426.3705,,,,,,,,,,,,,,
426.2794,,,,,,,,,,,,,,
426.2904,,,,,,,,,,,,,,
426.3748,,,,,,,,,,,,,,
426.3816,,,,,,,,,,,,,,
426.422,,,,,,,,,,,,,,
426.34,,,,,,,,,,,,,,
426.4247,,,,,,,,,,,,,,
426.3975,,,,,,,,,,,,,,
426.2741,,,,,,,,,,,,,,
426.2592,,,,,,,,,,,,,,
426.3724,,,,,,,,,,,,,,
426.3751,,,,,,,,,,,,,,
426.3241,,,,,,,,,,,,,,
426.4095,,,,,,,,,,,,,,
426.3345,,,,,,,,,,,,,,
426.3496,,,,,,,,,,,,,,
426.323,,,,,,,,,,,,,,
426.3504,,,,,,,,,,,,,,
426.3473,,,,,,,,,,,,,,
426.3721,,,,,,,,,,,,,,
426.3169,,,,,,,,,,,,,,
426.3377,,,,,,,,,,,,,,
426.3218,,,,,,,,,,,,,,
426.3953,,,,,,,,,,,,,,
426.3253,,,,,,,,,,,,,,
426.4296,,,,,,,,,,,,,,
426.454,,,,,,,,,,,,,,
426.3655,,,,,,,,,,,,,,
426.4318,,,,,,,,,,,,,,
426.3574,,,,,,,,,,,,,,
426.3549,,,,,,,,,,,,,,
426.3476,,,,,,,,,,,,,,
426.4173,,,,,,,,,,,,,,
426.4191,,,,,,,,,,,,,,
426.3556,,,,,,,,,,,,,,
426.3496,,,,,,,,,,,,,,
426.4182,,,,,,,,,,,,,,
426.4025,,,,,,,,,,,,,,
426.3987,,,,,,,,,,,,,,
426.3322,,,,,,,,,,,,,,
426.3554,,,,,,,,,,,,,,
426.4217,,,,,,,,,,,,,,
426.3739,,,,,,,,,,,,,,
426.3871,,,,,,,,,,,,,,
426.393,,,,,,,,,,,,,,
426.3706,,,,,,,,,,,,,,
426.4148,,,,,,,,,,,,,,
426.4388,,,,,,,,,,,,,,
426.3281,,,,,,,,,,,,,,
426.4235,,,,,,,,,,,,,,
426.3854,,,,,,,,,,,,,,
426.4434,,,,,,,,,,,,,,
426.4271,,,,,,,,,,,,,,
426.4241,,,,,,,,,,,,,,
426.3816,,,,,,,,,,,,,,
426.3508,,,,,,,,,,,,,,
426.3938,,,,,,,,,,,,,,
426.445,,,,,,,,,,,,,,
426.392,,,,,,,,,,,,,,
426.3079,,,,,,,,,,,,,,
426.4525,,,,,,,,,,,,,,
426.3746,,,,,,,,,,,,,,
426.4285,,,,,,,,,,,,,,
426.3595,,,,,,,,,,,,,,
426.3652,,,,,,,,,,,,,,
426.3431,,,,,,,,,,,,,,
426.4562,,,,,,,,,,,,,,
426.3217,,,,,,,,,,,,,,
426.3809,,,,,,,,,,,,,,
426.3704,,,,,,,,,,,,,,
426.3196,,,,,,,,,,,,,,
426.381,,,,,,,,,,,,,,
426.36,,,,,,,,,,,,,,
426.2597,,,,,,,,,,,,,,
426.3501,,,,,,,,,,,,,,
426.3696,,,,,,,,,,,,,,
426.3548,,,,,,,,,,,,,,
426.4146,,,,,,,,,,,,,,
426.3866,,,,,,,,,,,,,,
426.3779,,,,,,,,,,,,,,
426.4408,,,,,,,,,,,,,,
426.3232,,,,,,,,,,,,,,
426.3795,,,,,,,,,,,,,,
426.3979,,,,,,,,,,,,,,
426.3331,,,,,,,,,,,,,,
426.4069,,,,,,,,,,,,,,
426.4273,,,,,,,,,,,,,,
426.3835,,,,,,,,,,,,,,
426.4564,,,,,,,,,,,,,,
426.3736,,,,,,,,,,,,,,
426.4079,,,,,,,,,,,,,,
426.3955,,,,,,,,,,,,,,
426.4155,,,,,,,,,,,,,,
426.369,,,,,,,,,,,,,,
426.4022,,,,,,,,,,,,,,
426.4262,,,,,,,,,,,,,,
426.3751,,,,,,,,,,,,,,
426.4011,,,,,,,,,,,,,,
426.3116,,,,,,,,,,,,,,
426.3884,,,,,,,,,,,,,,
426.4009,,,,,,,,,,,,,,
426.4178,,,,,,,,,,,,,,
426.372,,,,,,,,,,,,,,
426.4122,,,,,,,,,,,,,,
426.4438,,,,,,,,,,,,,,
426.3269,,,,,,,,,,,,,,
426.3837,,,,,,,,,,,,,,
426.4025,,,,,,,,,,,,,,
426.4242,,,,,,,,,,,,,,
426.4215,,,,,,,,,,,,,,
426.342,,,,,,,,,,,,,,
426.4174,,,,,,,,,,,,,,
426.4064,,,,,,,,,,,,,,
426.3947,,,,,,,,,,,,,,
426.3772,,,,,,,,,,,,,,
426.3578,,,,,,,,,,,,,,
426.4499,,,,,,,,,,,,,,
426.3857,,,,,,,,,,,,,,
426.347,,,,,,,,,,,,,,
426.3732,,,,,,,,,,,,,,
426.4403,,,,,,,,,,,,,,
426.3538,,,,,,,,,,,,,,
426.4305,,,,,,,,,,,,,,
426.382,,,,,,,,,,,,,,
426.4143,,,,,,,,,,,,,,
426.3786,,,,,,,,,,,,,,
426.3601,,,,,,,,,,,,,,
426.3219,,,,,,,,,,,,,,
426.3771,,,,,,,,,,,,,,
426.4052,,,,,,,,,,,,,,
426.467,,,,,,,,,,,,,,
426.3896,,,,,,,,,,,,,,
426.3781,,,,,,,,,,,,,,
426.3318,,,,,,,,,,,,,,
426.3719,,,,,,,,,,,,,,
426.3782,,,,,,,,,,,,,,
426.316,,,,,,,,,,,,,,
426.3655,,,,,,,,,,,,,,
426.3839,,,,,,,,,,,,,,
426.3762,,,,,,,,,,,,,,
426.3705,,,,,,,,,,,,,,
426.4365,,,,,,,,,,,,,,
426.3977,,,,,,,,,,,,,,
426.3694,,,,,,,,,,,,,,
426.4474,,,,,,,,,,,,,,
426.3418,,,,,,,,,,,,,,
426.4001,,,,,,,,,,,,,,
426.3316,,,,,,,,,,,,,,
426.3762,,,,,,,,,,,,,,
426.4338,,,,,,,,,,,,,,
426.3488,,,,,,,,,,,,,,
